,Absolute Path,File Name,Food Type
19530,./food-101/images/foie_gras\1414600.jpg,1414600.jpg,foie_gras
19531,./food-101/images/foie_gras\649874.jpg,649874.jpg,foie_gras
19532,./food-101/images/foie_gras\2471694.jpg,2471694.jpg,foie_gras
19533,./food-101/images/foie_gras\2934111.jpg,2934111.jpg,foie_gras
19534,./food-101/images/foie_gras\1562744.jpg,1562744.jpg,foie_gras
19535,./food-101/images/foie_gras\1146464.jpg,1146464.jpg,foie_gras
19536,./food-101/images/foie_gras\630318.jpg,630318.jpg,foie_gras
19537,./food-101/images/foie_gras\2213307.jpg,2213307.jpg,foie_gras
19538,./food-101/images/foie_gras\2926723.jpg,2926723.jpg,foie_gras
19539,./food-101/images/foie_gras\1928646.jpg,1928646.jpg,foie_gras
19540,./food-101/images/foie_gras\2023208.jpg,2023208.jpg,foie_gras
19541,./food-101/images/foie_gras\2106716.jpg,2106716.jpg,foie_gras
19542,./food-101/images/foie_gras\3417881.jpg,3417881.jpg,foie_gras
19543,./food-101/images/foie_gras\2854390.jpg,2854390.jpg,foie_gras
19544,./food-101/images/foie_gras\617607.jpg,617607.jpg,foie_gras
19545,./food-101/images/foie_gras\418259.jpg,418259.jpg,foie_gras
19546,./food-101/images/foie_gras\1383061.jpg,1383061.jpg,foie_gras
19547,./food-101/images/foie_gras\269064.jpg,269064.jpg,foie_gras
19548,./food-101/images/foie_gras\2757663.jpg,2757663.jpg,foie_gras
19549,./food-101/images/foie_gras\1548910.jpg,1548910.jpg,foie_gras
19550,./food-101/images/foie_gras\271392.jpg,271392.jpg,foie_gras
19551,./food-101/images/foie_gras\556139.jpg,556139.jpg,foie_gras
19552,./food-101/images/foie_gras\3508567.jpg,3508567.jpg,foie_gras
19553,./food-101/images/foie_gras\477561.jpg,477561.jpg,foie_gras
19554,./food-101/images/foie_gras\2674860.jpg,2674860.jpg,foie_gras
19555,./food-101/images/foie_gras\815722.jpg,815722.jpg,foie_gras
19556,./food-101/images/foie_gras\3223147.jpg,3223147.jpg,foie_gras
19557,./food-101/images/foie_gras\2255097.jpg,2255097.jpg,foie_gras
19558,./food-101/images/foie_gras\899974.jpg,899974.jpg,foie_gras
19559,./food-101/images/foie_gras\1684902.jpg,1684902.jpg,foie_gras
19560,./food-101/images/foie_gras\576688.jpg,576688.jpg,foie_gras
19561,./food-101/images/foie_gras\1217089.jpg,1217089.jpg,foie_gras
19562,./food-101/images/foie_gras\1753377.jpg,1753377.jpg,foie_gras
19563,./food-101/images/foie_gras\1267946.jpg,1267946.jpg,foie_gras
19564,./food-101/images/foie_gras\3867651.jpg,3867651.jpg,foie_gras
19565,./food-101/images/foie_gras\2822572.jpg,2822572.jpg,foie_gras
19566,./food-101/images/foie_gras\545614.jpg,545614.jpg,foie_gras
19567,./food-101/images/foie_gras\3670183.jpg,3670183.jpg,foie_gras
19568,./food-101/images/foie_gras\1564503.jpg,1564503.jpg,foie_gras
19569,./food-101/images/foie_gras\831047.jpg,831047.jpg,foie_gras
19570,./food-101/images/foie_gras\3517466.jpg,3517466.jpg,foie_gras
19571,./food-101/images/foie_gras\2472387.jpg,2472387.jpg,foie_gras
19572,./food-101/images/foie_gras\1241360.jpg,1241360.jpg,foie_gras
19573,./food-101/images/foie_gras\3139382.jpg,3139382.jpg,foie_gras
19574,./food-101/images/foie_gras\3153628.jpg,3153628.jpg,foie_gras
19575,./food-101/images/foie_gras\235773.jpg,235773.jpg,foie_gras
19576,./food-101/images/foie_gras\3907620.jpg,3907620.jpg,foie_gras
19577,./food-101/images/foie_gras\636162.jpg,636162.jpg,foie_gras
19578,./food-101/images/foie_gras\2106313.jpg,2106313.jpg,foie_gras
19579,./food-101/images/foie_gras\3412603.jpg,3412603.jpg,foie_gras
19580,./food-101/images/foie_gras\649876.jpg,649876.jpg,foie_gras
19581,./food-101/images/foie_gras\2511297.jpg,2511297.jpg,foie_gras
19582,./food-101/images/foie_gras\707866.jpg,707866.jpg,foie_gras
19583,./food-101/images/foie_gras\3747120.jpg,3747120.jpg,foie_gras
19584,./food-101/images/foie_gras\2727756.jpg,2727756.jpg,foie_gras
19585,./food-101/images/foie_gras\1747973.jpg,1747973.jpg,foie_gras
19586,./food-101/images/foie_gras\459507.jpg,459507.jpg,foie_gras
19587,./food-101/images/foie_gras\2641712.jpg,2641712.jpg,foie_gras
19588,./food-101/images/foie_gras\1507709.jpg,1507709.jpg,foie_gras
19589,./food-101/images/foie_gras\526008.jpg,526008.jpg,foie_gras
19590,./food-101/images/foie_gras\2178726.jpg,2178726.jpg,foie_gras
19591,./food-101/images/foie_gras\2332143.jpg,2332143.jpg,foie_gras
19592,./food-101/images/foie_gras\459405.jpg,459405.jpg,foie_gras
19593,./food-101/images/foie_gras\2439313.jpg,2439313.jpg,foie_gras
19594,./food-101/images/foie_gras\2297192.jpg,2297192.jpg,foie_gras
19595,./food-101/images/foie_gras\580792.jpg,580792.jpg,foie_gras
19596,./food-101/images/foie_gras\141979.jpg,141979.jpg,foie_gras
19597,./food-101/images/foie_gras\338816.jpg,338816.jpg,foie_gras
19598,./food-101/images/foie_gras\1723955.jpg,1723955.jpg,foie_gras
19599,./food-101/images/foie_gras\2050735.jpg,2050735.jpg,foie_gras
19600,./food-101/images/foie_gras\984109.jpg,984109.jpg,foie_gras
19601,./food-101/images/foie_gras\1287114.jpg,1287114.jpg,foie_gras
19602,./food-101/images/foie_gras\3730701.jpg,3730701.jpg,foie_gras
19603,./food-101/images/foie_gras\3226907.jpg,3226907.jpg,foie_gras
19604,./food-101/images/foie_gras\2718532.jpg,2718532.jpg,foie_gras
19605,./food-101/images/foie_gras\1349122.jpg,1349122.jpg,foie_gras
19606,./food-101/images/foie_gras\1752178.jpg,1752178.jpg,foie_gras
19607,./food-101/images/foie_gras\3026767.jpg,3026767.jpg,foie_gras
19608,./food-101/images/foie_gras\3027615.jpg,3027615.jpg,foie_gras
19609,./food-101/images/foie_gras\557653.jpg,557653.jpg,foie_gras
19610,./food-101/images/foie_gras\3307885.jpg,3307885.jpg,foie_gras
19611,./food-101/images/foie_gras\2158037.jpg,2158037.jpg,foie_gras
19612,./food-101/images/foie_gras\196771.jpg,196771.jpg,foie_gras
19613,./food-101/images/foie_gras\1337912.jpg,1337912.jpg,foie_gras
19614,./food-101/images/foie_gras\3719908.jpg,3719908.jpg,foie_gras
19615,./food-101/images/foie_gras\1126514.jpg,1126514.jpg,foie_gras
19616,./food-101/images/foie_gras\3259778.jpg,3259778.jpg,foie_gras
19617,./food-101/images/foie_gras\69819.jpg,69819.jpg,foie_gras
19618,./food-101/images/foie_gras\2934637.jpg,2934637.jpg,foie_gras
19619,./food-101/images/foie_gras\1422158.jpg,1422158.jpg,foie_gras
19620,./food-101/images/foie_gras\483218.jpg,483218.jpg,foie_gras
19621,./food-101/images/foie_gras\497355.jpg,497355.jpg,foie_gras
19622,./food-101/images/foie_gras\591146.jpg,591146.jpg,foie_gras
19623,./food-101/images/foie_gras\3517856.jpg,3517856.jpg,foie_gras
19624,./food-101/images/foie_gras\230848.jpg,230848.jpg,foie_gras
19625,./food-101/images/foie_gras\1558542.jpg,1558542.jpg,foie_gras
19626,./food-101/images/foie_gras\1678398.jpg,1678398.jpg,foie_gras
19627,./food-101/images/foie_gras\2385968.jpg,2385968.jpg,foie_gras
19628,./food-101/images/foie_gras\3700328.jpg,3700328.jpg,foie_gras
19629,./food-101/images/foie_gras\144285.jpg,144285.jpg,foie_gras
19630,./food-101/images/foie_gras\2923604.jpg,2923604.jpg,foie_gras
19631,./food-101/images/foie_gras\377621.jpg,377621.jpg,foie_gras
19632,./food-101/images/foie_gras\2214219.jpg,2214219.jpg,foie_gras
19633,./food-101/images/foie_gras\2055360.jpg,2055360.jpg,foie_gras
19634,./food-101/images/foie_gras\199384.jpg,199384.jpg,foie_gras
19635,./food-101/images/foie_gras\2868209.jpg,2868209.jpg,foie_gras
19636,./food-101/images/foie_gras\196640.jpg,196640.jpg,foie_gras
19637,./food-101/images/foie_gras\2545374.jpg,2545374.jpg,foie_gras
19638,./food-101/images/foie_gras\160112.jpg,160112.jpg,foie_gras
19639,./food-101/images/foie_gras\1569447.jpg,1569447.jpg,foie_gras
19640,./food-101/images/foie_gras\1783144.jpg,1783144.jpg,foie_gras
19641,./food-101/images/foie_gras\318585.jpg,318585.jpg,foie_gras
19642,./food-101/images/foie_gras\3763946.jpg,3763946.jpg,foie_gras
19643,./food-101/images/foie_gras\1252309.jpg,1252309.jpg,foie_gras
19644,./food-101/images/foie_gras\664014.jpg,664014.jpg,foie_gras
19645,./food-101/images/foie_gras\829842.jpg,829842.jpg,foie_gras
19646,./food-101/images/foie_gras\582494.jpg,582494.jpg,foie_gras
19647,./food-101/images/foie_gras\1663576.jpg,1663576.jpg,foie_gras
19648,./food-101/images/foie_gras\3335504.jpg,3335504.jpg,foie_gras
19649,./food-101/images/foie_gras\1672756.jpg,1672756.jpg,foie_gras
19650,./food-101/images/foie_gras\1728882.jpg,1728882.jpg,foie_gras
19651,./food-101/images/foie_gras\1507487.jpg,1507487.jpg,foie_gras
19652,./food-101/images/foie_gras\1882010.jpg,1882010.jpg,foie_gras
19653,./food-101/images/foie_gras\2411232.jpg,2411232.jpg,foie_gras
19654,./food-101/images/foie_gras\583062.jpg,583062.jpg,foie_gras
19655,./food-101/images/foie_gras\454066.jpg,454066.jpg,foie_gras
19656,./food-101/images/foie_gras\180893.jpg,180893.jpg,foie_gras
19657,./food-101/images/foie_gras\13703.jpg,13703.jpg,foie_gras
19658,./food-101/images/foie_gras\3854220.jpg,3854220.jpg,foie_gras
19659,./food-101/images/foie_gras\2808949.jpg,2808949.jpg,foie_gras
19660,./food-101/images/foie_gras\1599908.jpg,1599908.jpg,foie_gras
19661,./food-101/images/foie_gras\1233581.jpg,1233581.jpg,foie_gras
19662,./food-101/images/foie_gras\3717069.jpg,3717069.jpg,foie_gras
19663,./food-101/images/foie_gras\267148.jpg,267148.jpg,foie_gras
19664,./food-101/images/foie_gras\602227.jpg,602227.jpg,foie_gras
19665,./food-101/images/foie_gras\3333593.jpg,3333593.jpg,foie_gras
19666,./food-101/images/foie_gras\98353.jpg,98353.jpg,foie_gras
19667,./food-101/images/foie_gras\373535.jpg,373535.jpg,foie_gras
19668,./food-101/images/foie_gras\484050.jpg,484050.jpg,foie_gras
19669,./food-101/images/foie_gras\1159229.jpg,1159229.jpg,foie_gras
19670,./food-101/images/foie_gras\3085342.jpg,3085342.jpg,foie_gras
19671,./food-101/images/foie_gras\3226751.jpg,3226751.jpg,foie_gras
19672,./food-101/images/foie_gras\3416754.jpg,3416754.jpg,foie_gras
19673,./food-101/images/foie_gras\1614051.jpg,1614051.jpg,foie_gras
19674,./food-101/images/foie_gras\3721538.jpg,3721538.jpg,foie_gras
19675,./food-101/images/foie_gras\2394762.jpg,2394762.jpg,foie_gras
19676,./food-101/images/foie_gras\149983.jpg,149983.jpg,foie_gras
19677,./food-101/images/foie_gras\583396.jpg,583396.jpg,foie_gras
19678,./food-101/images/foie_gras\2857159.jpg,2857159.jpg,foie_gras
19679,./food-101/images/foie_gras\2914593.jpg,2914593.jpg,foie_gras
19680,./food-101/images/foie_gras\1931101.jpg,1931101.jpg,foie_gras
19681,./food-101/images/foie_gras\29668.jpg,29668.jpg,foie_gras
19682,./food-101/images/foie_gras\2185025.jpg,2185025.jpg,foie_gras
19683,./food-101/images/foie_gras\1630320.jpg,1630320.jpg,foie_gras
19684,./food-101/images/foie_gras\2673162.jpg,2673162.jpg,foie_gras
19685,./food-101/images/foie_gras\1576364.jpg,1576364.jpg,foie_gras
19686,./food-101/images/foie_gras\562854.jpg,562854.jpg,foie_gras
19687,./food-101/images/foie_gras\71471.jpg,71471.jpg,foie_gras
19688,./food-101/images/foie_gras\420956.jpg,420956.jpg,foie_gras
19689,./food-101/images/foie_gras\1996247.jpg,1996247.jpg,foie_gras
19690,./food-101/images/foie_gras\2788085.jpg,2788085.jpg,foie_gras
19691,./food-101/images/foie_gras\649736.jpg,649736.jpg,foie_gras
19692,./food-101/images/foie_gras\3479343.jpg,3479343.jpg,foie_gras
19693,./food-101/images/foie_gras\3678359.jpg,3678359.jpg,foie_gras
19694,./food-101/images/foie_gras\2835058.jpg,2835058.jpg,foie_gras
19695,./food-101/images/foie_gras\1645282.jpg,1645282.jpg,foie_gras
19696,./food-101/images/foie_gras\2319402.jpg,2319402.jpg,foie_gras
19697,./food-101/images/foie_gras\3273157.jpg,3273157.jpg,foie_gras
19698,./food-101/images/foie_gras\1676591.jpg,1676591.jpg,foie_gras
19699,./food-101/images/foie_gras\3105504.jpg,3105504.jpg,foie_gras
19700,./food-101/images/foie_gras\504194.jpg,504194.jpg,foie_gras
19701,./food-101/images/foie_gras\3432969.jpg,3432969.jpg,foie_gras
19702,./food-101/images/foie_gras\1824341.jpg,1824341.jpg,foie_gras
19703,./food-101/images/foie_gras\2196747.jpg,2196747.jpg,foie_gras
19704,./food-101/images/foie_gras\978439.jpg,978439.jpg,foie_gras
19705,./food-101/images/foie_gras\3067639.jpg,3067639.jpg,foie_gras
19706,./food-101/images/foie_gras\3724406.jpg,3724406.jpg,foie_gras
19707,./food-101/images/foie_gras\1169982.jpg,1169982.jpg,foie_gras
19708,./food-101/images/foie_gras\1490873.jpg,1490873.jpg,foie_gras
19709,./food-101/images/foie_gras\856910.jpg,856910.jpg,foie_gras
19710,./food-101/images/foie_gras\3590585.jpg,3590585.jpg,foie_gras
19711,./food-101/images/foie_gras\1408862.jpg,1408862.jpg,foie_gras
19712,./food-101/images/foie_gras\2431565.jpg,2431565.jpg,foie_gras
19713,./food-101/images/foie_gras\1308975.jpg,1308975.jpg,foie_gras
19714,./food-101/images/foie_gras\1779358.jpg,1779358.jpg,foie_gras
19715,./food-101/images/foie_gras\2986050.jpg,2986050.jpg,foie_gras
19716,./food-101/images/foie_gras\3267247.jpg,3267247.jpg,foie_gras
19717,./food-101/images/foie_gras\2619365.jpg,2619365.jpg,foie_gras
19718,./food-101/images/foie_gras\1908803.jpg,1908803.jpg,foie_gras
19719,./food-101/images/foie_gras\582792.jpg,582792.jpg,foie_gras
19720,./food-101/images/foie_gras\3014565.jpg,3014565.jpg,foie_gras
19721,./food-101/images/foie_gras\2694467.jpg,2694467.jpg,foie_gras
19722,./food-101/images/foie_gras\3521615.jpg,3521615.jpg,foie_gras
19723,./food-101/images/foie_gras\1891930.jpg,1891930.jpg,foie_gras
19724,./food-101/images/foie_gras\2981164.jpg,2981164.jpg,foie_gras
19725,./food-101/images/foie_gras\1323211.jpg,1323211.jpg,foie_gras
19726,./food-101/images/foie_gras\579550.jpg,579550.jpg,foie_gras
19727,./food-101/images/foie_gras\105085.jpg,105085.jpg,foie_gras
19728,./food-101/images/foie_gras\3307955.jpg,3307955.jpg,foie_gras
19729,./food-101/images/foie_gras\1573617.jpg,1573617.jpg,foie_gras
19730,./food-101/images/foie_gras\2289968.jpg,2289968.jpg,foie_gras
19731,./food-101/images/foie_gras\3345634.jpg,3345634.jpg,foie_gras
19732,./food-101/images/foie_gras\2624071.jpg,2624071.jpg,foie_gras
19733,./food-101/images/foie_gras\2144857.jpg,2144857.jpg,foie_gras
19734,./food-101/images/foie_gras\225376.jpg,225376.jpg,foie_gras
19735,./food-101/images/foie_gras\672707.jpg,672707.jpg,foie_gras
19736,./food-101/images/foie_gras\1665621.jpg,1665621.jpg,foie_gras
19737,./food-101/images/foie_gras\80086.jpg,80086.jpg,foie_gras
19738,./food-101/images/foie_gras\45478.jpg,45478.jpg,foie_gras
19739,./food-101/images/foie_gras\3334523.jpg,3334523.jpg,foie_gras
19740,./food-101/images/foie_gras\2886538.jpg,2886538.jpg,foie_gras
19741,./food-101/images/foie_gras\1023512.jpg,1023512.jpg,foie_gras
19742,./food-101/images/foie_gras\2828053.jpg,2828053.jpg,foie_gras
19743,./food-101/images/foie_gras\2312394.jpg,2312394.jpg,foie_gras
19744,./food-101/images/foie_gras\1621553.jpg,1621553.jpg,foie_gras
19745,./food-101/images/foie_gras\3217941.jpg,3217941.jpg,foie_gras
19746,./food-101/images/foie_gras\3221179.jpg,3221179.jpg,foie_gras
19747,./food-101/images/foie_gras\1245759.jpg,1245759.jpg,foie_gras
19748,./food-101/images/foie_gras\2221354.jpg,2221354.jpg,foie_gras
19749,./food-101/images/foie_gras\2441841.jpg,2441841.jpg,foie_gras
19750,./food-101/images/foie_gras\3105826.jpg,3105826.jpg,foie_gras
19751,./food-101/images/foie_gras\2190619.jpg,2190619.jpg,foie_gras
19752,./food-101/images/foie_gras\1902259.jpg,1902259.jpg,foie_gras
19753,./food-101/images/foie_gras\2687794.jpg,2687794.jpg,foie_gras
19754,./food-101/images/foie_gras\1804551.jpg,1804551.jpg,foie_gras
19755,./food-101/images/foie_gras\2175344.jpg,2175344.jpg,foie_gras
19756,./food-101/images/foie_gras\760720.jpg,760720.jpg,foie_gras
19757,./food-101/images/foie_gras\3715162.jpg,3715162.jpg,foie_gras
19758,./food-101/images/foie_gras\125703.jpg,125703.jpg,foie_gras
19759,./food-101/images/foie_gras\2443106.jpg,2443106.jpg,foie_gras
19760,./food-101/images/foie_gras\1779413.jpg,1779413.jpg,foie_gras
19761,./food-101/images/foie_gras\2471801.jpg,2471801.jpg,foie_gras
19762,./food-101/images/foie_gras\2051712.jpg,2051712.jpg,foie_gras
19763,./food-101/images/foie_gras\2988116.jpg,2988116.jpg,foie_gras
19764,./food-101/images/foie_gras\1568637.jpg,1568637.jpg,foie_gras
19765,./food-101/images/foie_gras\3041204.jpg,3041204.jpg,foie_gras
19766,./food-101/images/foie_gras\1017233.jpg,1017233.jpg,foie_gras
19767,./food-101/images/foie_gras\1732914.jpg,1732914.jpg,foie_gras
19768,./food-101/images/foie_gras\3404665.jpg,3404665.jpg,foie_gras
19769,./food-101/images/foie_gras\3639489.jpg,3639489.jpg,foie_gras
19770,./food-101/images/foie_gras\3760661.jpg,3760661.jpg,foie_gras
19771,./food-101/images/foie_gras\1195151.jpg,1195151.jpg,foie_gras
19772,./food-101/images/foie_gras\1614073.jpg,1614073.jpg,foie_gras
19773,./food-101/images/foie_gras\209521.jpg,209521.jpg,foie_gras
19774,./food-101/images/foie_gras\1252613.jpg,1252613.jpg,foie_gras
19775,./food-101/images/foie_gras\1820185.jpg,1820185.jpg,foie_gras
19776,./food-101/images/foie_gras\2453733.jpg,2453733.jpg,foie_gras
19777,./food-101/images/foie_gras\3129424.jpg,3129424.jpg,foie_gras
19778,./food-101/images/foie_gras\2518219.jpg,2518219.jpg,foie_gras
19779,./food-101/images/foie_gras\1144759.jpg,1144759.jpg,foie_gras
19780,./food-101/images/foie_gras\620714.jpg,620714.jpg,foie_gras
19781,./food-101/images/foie_gras\1335868.jpg,1335868.jpg,foie_gras
19782,./food-101/images/foie_gras\2686450.jpg,2686450.jpg,foie_gras
19783,./food-101/images/foie_gras\1032049.jpg,1032049.jpg,foie_gras
19784,./food-101/images/foie_gras\69329.jpg,69329.jpg,foie_gras
19785,./food-101/images/foie_gras\1851603.jpg,1851603.jpg,foie_gras
19786,./food-101/images/foie_gras\1004944.jpg,1004944.jpg,foie_gras
19787,./food-101/images/foie_gras\3438189.jpg,3438189.jpg,foie_gras
19788,./food-101/images/foie_gras\1961551.jpg,1961551.jpg,foie_gras
19789,./food-101/images/foie_gras\600030.jpg,600030.jpg,foie_gras
19790,./food-101/images/foie_gras\2282094.jpg,2282094.jpg,foie_gras
19791,./food-101/images/foie_gras\1872258.jpg,1872258.jpg,foie_gras
19792,./food-101/images/foie_gras\949393.jpg,949393.jpg,foie_gras
19793,./food-101/images/foie_gras\678408.jpg,678408.jpg,foie_gras
19794,./food-101/images/foie_gras\1424416.jpg,1424416.jpg,foie_gras
19795,./food-101/images/foie_gras\1721540.jpg,1721540.jpg,foie_gras
19796,./food-101/images/foie_gras\235744.jpg,235744.jpg,foie_gras
19797,./food-101/images/foie_gras\2488161.jpg,2488161.jpg,foie_gras
19798,./food-101/images/foie_gras\2756296.jpg,2756296.jpg,foie_gras
19799,./food-101/images/foie_gras\2204763.jpg,2204763.jpg,foie_gras
19800,./food-101/images/foie_gras\3256597.jpg,3256597.jpg,foie_gras
19801,./food-101/images/foie_gras\462331.jpg,462331.jpg,foie_gras
19802,./food-101/images/foie_gras\14344.jpg,14344.jpg,foie_gras
19803,./food-101/images/foie_gras\153899.jpg,153899.jpg,foie_gras
19804,./food-101/images/foie_gras\3629376.jpg,3629376.jpg,foie_gras
19805,./food-101/images/foie_gras\1364995.jpg,1364995.jpg,foie_gras
19806,./food-101/images/foie_gras\2141687.jpg,2141687.jpg,foie_gras
19807,./food-101/images/foie_gras\2588478.jpg,2588478.jpg,foie_gras
19808,./food-101/images/foie_gras\3700505.jpg,3700505.jpg,foie_gras
19809,./food-101/images/foie_gras\1729368.jpg,1729368.jpg,foie_gras
19810,./food-101/images/foie_gras\3152189.jpg,3152189.jpg,foie_gras
19811,./food-101/images/foie_gras\1735379.jpg,1735379.jpg,foie_gras
19812,./food-101/images/foie_gras\2556437.jpg,2556437.jpg,foie_gras
19813,./food-101/images/foie_gras\2106741.jpg,2106741.jpg,foie_gras
19814,./food-101/images/foie_gras\1301830.jpg,1301830.jpg,foie_gras
19815,./food-101/images/foie_gras\3684173.jpg,3684173.jpg,foie_gras
19816,./food-101/images/foie_gras\1999277.jpg,1999277.jpg,foie_gras
19817,./food-101/images/foie_gras\2446418.jpg,2446418.jpg,foie_gras
19818,./food-101/images/foie_gras\1345264.jpg,1345264.jpg,foie_gras
19819,./food-101/images/foie_gras\1141450.jpg,1141450.jpg,foie_gras
19820,./food-101/images/foie_gras\325152.jpg,325152.jpg,foie_gras
19821,./food-101/images/foie_gras\3420699.jpg,3420699.jpg,foie_gras
19822,./food-101/images/foie_gras\1374901.jpg,1374901.jpg,foie_gras
19823,./food-101/images/foie_gras\473317.jpg,473317.jpg,foie_gras
19824,./food-101/images/foie_gras\1684394.jpg,1684394.jpg,foie_gras
19825,./food-101/images/foie_gras\1706176.jpg,1706176.jpg,foie_gras
19826,./food-101/images/foie_gras\477517.jpg,477517.jpg,foie_gras
19827,./food-101/images/foie_gras\668213.jpg,668213.jpg,foie_gras
19828,./food-101/images/foie_gras\377159.jpg,377159.jpg,foie_gras
19829,./food-101/images/foie_gras\584273.jpg,584273.jpg,foie_gras
19830,./food-101/images/foie_gras\1887262.jpg,1887262.jpg,foie_gras
19831,./food-101/images/foie_gras\1198866.jpg,1198866.jpg,foie_gras
19832,./food-101/images/foie_gras\2292451.jpg,2292451.jpg,foie_gras
19833,./food-101/images/foie_gras\640588.jpg,640588.jpg,foie_gras
19834,./food-101/images/foie_gras\197584.jpg,197584.jpg,foie_gras
19835,./food-101/images/foie_gras\335317.jpg,335317.jpg,foie_gras
19836,./food-101/images/foie_gras\982330.jpg,982330.jpg,foie_gras
19837,./food-101/images/foie_gras\3111055.jpg,3111055.jpg,foie_gras
19838,./food-101/images/foie_gras\914200.jpg,914200.jpg,foie_gras
19839,./food-101/images/foie_gras\2264640.jpg,2264640.jpg,foie_gras
19840,./food-101/images/foie_gras\1176321.jpg,1176321.jpg,foie_gras
19841,./food-101/images/foie_gras\59910.jpg,59910.jpg,foie_gras
19842,./food-101/images/foie_gras\3330111.jpg,3330111.jpg,foie_gras
19843,./food-101/images/foie_gras\588808.jpg,588808.jpg,foie_gras
19844,./food-101/images/foie_gras\6012.jpg,6012.jpg,foie_gras
19845,./food-101/images/foie_gras\3135584.jpg,3135584.jpg,foie_gras
19846,./food-101/images/foie_gras\3582414.jpg,3582414.jpg,foie_gras
19847,./food-101/images/foie_gras\2318517.jpg,2318517.jpg,foie_gras
19848,./food-101/images/foie_gras\1397451.jpg,1397451.jpg,foie_gras
19849,./food-101/images/foie_gras\3062927.jpg,3062927.jpg,foie_gras
19850,./food-101/images/foie_gras\771496.jpg,771496.jpg,foie_gras
19851,./food-101/images/foie_gras\488008.jpg,488008.jpg,foie_gras
19852,./food-101/images/foie_gras\3482154.jpg,3482154.jpg,foie_gras
19853,./food-101/images/foie_gras\1896875.jpg,1896875.jpg,foie_gras
19854,./food-101/images/foie_gras\1981577.jpg,1981577.jpg,foie_gras
19855,./food-101/images/foie_gras\3237430.jpg,3237430.jpg,foie_gras
19856,./food-101/images/foie_gras\3459906.jpg,3459906.jpg,foie_gras
19857,./food-101/images/foie_gras\815094.jpg,815094.jpg,foie_gras
19858,./food-101/images/foie_gras\2756992.jpg,2756992.jpg,foie_gras
19859,./food-101/images/foie_gras\1087684.jpg,1087684.jpg,foie_gras
19860,./food-101/images/foie_gras\3258796.jpg,3258796.jpg,foie_gras
19861,./food-101/images/foie_gras\2727455.jpg,2727455.jpg,foie_gras
19862,./food-101/images/foie_gras\2202231.jpg,2202231.jpg,foie_gras
19863,./food-101/images/foie_gras\2008945.jpg,2008945.jpg,foie_gras
19864,./food-101/images/foie_gras\1393313.jpg,1393313.jpg,foie_gras
19865,./food-101/images/foie_gras\197407.jpg,197407.jpg,foie_gras
19866,./food-101/images/foie_gras\2203130.jpg,2203130.jpg,foie_gras
19867,./food-101/images/foie_gras\3384537.jpg,3384537.jpg,foie_gras
19868,./food-101/images/foie_gras\281092.jpg,281092.jpg,foie_gras
19869,./food-101/images/foie_gras\3725100.jpg,3725100.jpg,foie_gras
19870,./food-101/images/foie_gras\71461.jpg,71461.jpg,foie_gras
19871,./food-101/images/foie_gras\586480.jpg,586480.jpg,foie_gras
19872,./food-101/images/foie_gras\2657335.jpg,2657335.jpg,foie_gras
19873,./food-101/images/foie_gras\481663.jpg,481663.jpg,foie_gras
19874,./food-101/images/foie_gras\1560244.jpg,1560244.jpg,foie_gras
19875,./food-101/images/foie_gras\1633686.jpg,1633686.jpg,foie_gras
19876,./food-101/images/foie_gras\2938099.jpg,2938099.jpg,foie_gras
19877,./food-101/images/foie_gras\1124869.jpg,1124869.jpg,foie_gras
19878,./food-101/images/foie_gras\363284.jpg,363284.jpg,foie_gras
19879,./food-101/images/foie_gras\3843001.jpg,3843001.jpg,foie_gras
19880,./food-101/images/foie_gras\1161068.jpg,1161068.jpg,foie_gras
19881,./food-101/images/foie_gras\3094560.jpg,3094560.jpg,foie_gras
19882,./food-101/images/foie_gras\2188736.jpg,2188736.jpg,foie_gras
19883,./food-101/images/foie_gras\2764204.jpg,2764204.jpg,foie_gras
19884,./food-101/images/foie_gras\2291174.jpg,2291174.jpg,foie_gras
19885,./food-101/images/foie_gras\2883281.jpg,2883281.jpg,foie_gras
19886,./food-101/images/foie_gras\3791535.jpg,3791535.jpg,foie_gras
19887,./food-101/images/foie_gras\2437642.jpg,2437642.jpg,foie_gras
19888,./food-101/images/foie_gras\1580317.jpg,1580317.jpg,foie_gras
19889,./food-101/images/foie_gras\2560451.jpg,2560451.jpg,foie_gras
19890,./food-101/images/foie_gras\197350.jpg,197350.jpg,foie_gras
19891,./food-101/images/foie_gras\3101230.jpg,3101230.jpg,foie_gras
19892,./food-101/images/foie_gras\2117995.jpg,2117995.jpg,foie_gras
19893,./food-101/images/foie_gras\2949768.jpg,2949768.jpg,foie_gras
19894,./food-101/images/foie_gras\2366773.jpg,2366773.jpg,foie_gras
19895,./food-101/images/foie_gras\3280335.jpg,3280335.jpg,foie_gras
19896,./food-101/images/foie_gras\3347220.jpg,3347220.jpg,foie_gras
19897,./food-101/images/foie_gras\3506578.jpg,3506578.jpg,foie_gras
19898,./food-101/images/foie_gras\338883.jpg,338883.jpg,foie_gras
19899,./food-101/images/foie_gras\1169882.jpg,1169882.jpg,foie_gras
19900,./food-101/images/foie_gras\3392453.jpg,3392453.jpg,foie_gras
19901,./food-101/images/foie_gras\1148906.jpg,1148906.jpg,foie_gras
19902,./food-101/images/foie_gras\1412670.jpg,1412670.jpg,foie_gras
